time(sec),ch1,ch2,ch3
86.57,0.569,0.569,0.569
86.578,0.02,0.02,0.02
86.586,-0.098,-0.098,-0.098
86.594,-0.137,-0.137,-0.137
86.602,-0.137,-0.137,-0.137
86.609,-0.137,-0.137,-0.137
86.617,-0.137,-0.137,-0.137
86.625,-0.137,-0.137,-0.137
86.633,-0.137,-0.137,-0.137
86.641,-0.137,-0.137,-0.137
86.648,-0.137,-0.137,-0.137
86.656,-0.137,-0.137,-0.137
86.664,-0.137,-0.137,-0.137
86.672,-0.137,-0.137,-0.137
86.68,-0.137,-0.137,-0.137
86.688,-0.137,-0.137,-0.137
86.695,-0.137,-0.137,-0.137
86.703,-0.137,-0.137,-0.137
86.711,-0.137,-0.137,-0.137
86.719,-0.137,-0.137,-0.137
86.727,-0.137,-0.137,-0.137
86.734,-0.137,-0.137,-0.137
86.742,-0.137,-0.137,-0.137
86.75,-0.137,-0.137,-0.137
86.758,-0.137,-0.137,-0.137
86.766,-0.137,-0.137,-0.137
86.773,-0.137,-0.137,-0.137
86.781,-0.137,-0.137,-0.137
86.789,-0.137,-0.137,-0.137
86.797,-0.137,-0.137,-0.137
86.805,-0.137,-0.137,-0.137
86.813,-0.137,-0.137,-0.137
86.82,-0.137,-0.137,-0.137
86.828,-0.137,-0.137,-0.137
86.836,-0.137,-0.137,-0.137
86.844,-0.137,-0.137,-0.137
86.852,-0.137,-0.137,-0.137
86.859,-0.137,-0.137,-0.137
86.867,-0.137,-0.137,-0.137
86.875,-0.137,-0.137,-0.137
86.883,-0.137,-0.137,-0.137
86.891,-0.137,-0.137,-0.137
86.898,-0.137,-0.137,-0.137
86.906,-0.137,-0.137,-0.137
86.914,-0.137,-0.137,-0.137
86.922,-0.137,-0.137,-0.137
86.93,-0.137,-0.137,-0.137
86.938,-0.137,-0.137,-0.137
86.945,-0.137,-0.137,-0.137
86.953,-0.137,-0.137,-0.137
86.961,-0.137,-0.137,-0.137
86.969,-0.137,-0.137,-0.137
86.977,-0.137,-0.137,-0.137
86.984,-0.137,-0.137,-0.137
86.992,-0.137,-0.137,-0.137
87,-0.137,-0.137,-0.137
87.008,-0.137,-0.137,-0.137
87.016,-0.137,-0.137,-0.137
87.023,-0.137,-0.137,-0.137
87.031,-0.137,-0.137,-0.137
87.039,-0.137,-0.137,-0.137
87.047,-0.137,-0.137,-0.137
87.055,-0.137,-0.137,-0.137
87.063,-0.137,-0.137,-0.137
87.07,-0.137,-0.137,-0.137
87.078,-0.137,-0.137,-0.137
87.086,-0.137,-0.137,-0.137
87.094,-0.137,-0.137,-0.137
87.102,-0.137,-0.137,-0.137
87.109,-0.137,-0.137,-0.137
87.117,-0.137,-0.137,-0.137
87.125,-0.137,-0.137,-0.137
87.133,-0.137,-0.137,-0.137
87.141,-0.137,-0.137,-0.137
87.148,-0.137,-0.137,-0.137
87.156,-0.137,-0.137,-0.137
87.164,-0.137,-0.137,-0.137
87.172,-0.137,-0.137,-0.137
87.18,-0.137,-0.137,-0.137
87.188,-0.137,-0.137,-0.137
87.195,-0.137,-0.137,-0.137
87.203,-0.137,-0.137,-0.137
87.211,-0.137,-0.137,-0.137
87.219,-0.137,-0.137,-0.137
87.227,-0.137,-0.137,-0.137
87.234,-0.137,-0.137,-0.137
87.242,-0.137,-0.137,-0.137
87.25,-0.137,-0.137,-0.137
87.258,-0.137,-0.137,-0.137
87.266,-0.137,-0.137,-0.137
87.273,-0.137,-0.137,-0.137
87.281,-0.137,-0.137,-0.137
87.289,-0.137,-0.137,-0.137
87.297,-0.137,-0.137,-0.137
87.305,-0.137,-0.137,-0.137
87.313,-0.137,-0.137,-0.137
87.32,-0.137,-0.137,-0.137
87.328,-0.137,-0.137,-0.137
87.336,-0.137,-0.137,-0.137
87.344,-0.137,-0.137,-0.137
87.352,-0.137,-0.137,-0.137
87.359,-0.137,-0.137,-0.137
87.367,-0.137,-0.137,-0.137
87.375,-0.137,-0.137,-0.137
87.383,-0.137,-0.137,-0.137
87.391,-0.137,-0.137,-0.137
87.398,-0.137,-0.137,-0.137
87.406,-0.137,-0.137,-0.137
87.414,-0.137,-0.137,-0.137
87.422,-0.137,-0.137,-0.137
87.43,0.078,0.078,0.078
87.438,0.627,0.627,0.627
87.445,0.765,0.765,0.765
87.453,0.804,0.804,0.804
87.461,0.804,0.804,0.804
87.469,0.804,0.804,0.804
87.477,0.804,0.804,0.804
87.484,0.804,0.804,0.804
87.492,0.804,0.804,0.804
87.5,0.804,0.804,0.804
87.508,0.804,0.804,0.804
87.516,0.804,0.804,0.804
87.523,0.804,0.804,0.804
87.531,0.804,0.804,0.804
87.539,0.804,0.804,0.804
87.547,0.804,0.804,0.804
87.555,0.804,0.804,0.804
87.563,0.804,0.804,0.804
87.57,0.569,0.569,0.569
87.578,0.02,0.02,0.02
87.586,-0.098,-0.098,-0.098
87.594,-0.137,-0.137,-0.137
87.602,-0.137,-0.137,-0.137
87.609,-0.137,-0.137,-0.137
87.617,-0.137,-0.137,-0.137
87.625,-0.137,-0.137,-0.137
87.633,-0.137,-0.137,-0.137
87.641,-0.137,-0.137,-0.137
87.648,-0.137,-0.137,-0.137
87.656,-0.137,-0.137,-0.137
87.664,-0.137,-0.137,-0.137
87.672,-0.137,-0.137,-0.137
87.68,-0.137,-0.137,-0.137
87.688,-0.137,-0.137,-0.137
87.695,-0.137,-0.137,-0.137
87.703,-0.137,-0.137,-0.137
87.711,-0.137,-0.137,-0.137
87.719,-0.137,-0.137,-0.137
87.727,-0.137,-0.137,-0.137
87.734,-0.137,-0.137,-0.137
87.742,-0.137,-0.137,-0.137
87.75,-0.137,-0.137,-0.137
87.758,-0.137,-0.137,-0.137
87.766,-0.137,-0.137,-0.137
87.773,-0.137,-0.137,-0.137
87.781,-0.137,-0.137,-0.137
87.789,-0.137,-0.137,-0.137
87.797,-0.137,-0.137,-0.137
87.805,-0.137,-0.137,-0.137
87.813,-0.137,-0.137,-0.137
87.82,-0.137,-0.137,-0.137
87.828,-0.137,-0.137,-0.137
87.836,-0.137,-0.137,-0.137
87.844,-0.137,-0.137,-0.137
87.852,-0.137,-0.137,-0.137
87.859,-0.137,-0.137,-0.137
87.867,-0.137,-0.137,-0.137
87.875,-0.137,-0.137,-0.137
87.883,-0.137,-0.137,-0.137
87.891,-0.137,-0.137,-0.137
87.898,-0.137,-0.137,-0.137
87.906,-0.137,-0.137,-0.137
87.914,-0.137,-0.137,-0.137
87.922,-0.137,-0.137,-0.137
87.93,-0.137,-0.137,-0.137
87.938,-0.137,-0.137,-0.137
87.945,-0.137,-0.137,-0.137
87.953,-0.137,-0.137,-0.137
87.961,-0.137,-0.137,-0.137
87.969,-0.137,-0.137,-0.137
87.977,-0.137,-0.137,-0.137
87.984,-0.137,-0.137,-0.137
87.992,-0.137,-0.137,-0.137
88,-0.137,-0.137,-0.137
88.008,-0.137,-0.137,-0.137
88.016,-0.137,-0.137,-0.137
88.023,-0.137,-0.137,-0.137
88.031,-0.137,-0.137,-0.137
88.039,-0.137,-0.137,-0.137
88.047,-0.137,-0.137,-0.137
88.055,-0.137,-0.137,-0.137
88.063,-0.137,-0.137,-0.137
88.07,-0.137,-0.137,-0.137
88.078,-0.137,-0.137,-0.137
88.086,-0.137,-0.137,-0.137
88.094,-0.137,-0.137,-0.137
88.102,-0.137,-0.137,-0.137
88.109,-0.137,-0.137,-0.137
88.117,-0.137,-0.137,-0.137
88.125,-0.137,-0.137,-0.137
88.133,-0.137,-0.137,-0.137
88.141,-0.137,-0.137,-0.137
88.148,-0.137,-0.137,-0.137
88.156,-0.137,-0.137,-0.137
88.164,-0.137,-0.137,-0.137
88.172,-0.137,-0.137,-0.137
88.18,-0.137,-0.137,-0.137
88.188,-0.137,-0.137,-0.137
88.195,-0.137,-0.137,-0.137
88.203,-0.137,-0.137,-0.137
88.211,-0.137,-0.137,-0.137
88.219,-0.137,-0.137,-0.137
88.227,-0.137,-0.137,-0.137
88.234,-0.137,-0.137,-0.137
88.242,-0.137,-0.137,-0.137
88.25,-0.137,-0.137,-0.137
88.258,-0.137,-0.137,-0.137
88.266,-0.137,-0.137,-0.137
88.273,-0.137,-0.137,-0.137
88.281,-0.137,-0.137,-0.137
88.289,-0.137,-0.137,-0.137
88.297,-0.137,-0.137,-0.137
88.305,-0.137,-0.137,-0.137
88.313,-0.137,-0.137,-0.137
88.32,-0.137,-0.137,-0.137
88.328,-0.137,-0.137,-0.137
88.336,-0.137,-0.137,-0.137
88.344,-0.137,-0.137,-0.137
88.352,-0.137,-0.137,-0.137
88.359,-0.137,-0.137,-0.137
88.367,-0.137,-0.137,-0.137
88.375,-0.137,-0.137,-0.137
88.383,-0.137,-0.137,-0.137
88.391,-0.137,-0.137,-0.137
88.398,-0.137,-0.137,-0.137
88.406,-0.137,-0.137,-0.137
88.414,-0.137,-0.137,-0.137
88.422,-0.137,-0.137,-0.137
88.43,0.078,0.078,0.078
88.438,0.627,0.627,0.627
88.445,0.765,0.765,0.765
88.453,0.804,0.804,0.804
88.461,0.804,0.804,0.804
88.469,0.804,0.804,0.804
88.477,0.804,0.804,0.804
88.484,0.804,0.804,0.804
88.492,0.804,0.804,0.804
88.5,0.804,0.804,0.804
88.508,0.804,0.804,0.804
88.516,0.804,0.804,0.804
88.523,0.804,0.804,0.804
88.531,0.804,0.804,0.804
88.539,0.804,0.804,0.804
88.547,0.804,0.804,0.804
88.555,0.804,0.804,0.804
88.563,0.804,0.804,0.804
88.57,0.569,0.569,0.569
88.578,0.02,0.02,0.02
88.586,-0.098,-0.098,-0.098
88.594,-0.137,-0.137,-0.137
88.602,-0.137,-0.137,-0.137
88.609,-0.137,-0.137,-0.137
88.617,-0.137,-0.137,-0.137
88.625,-0.137,-0.137,-0.137
88.633,-0.137,-0.137,-0.137
88.641,-0.137,-0.137,-0.137
88.648,-0.137,-0.137,-0.137
88.656,-0.137,-0.137,-0.137
88.664,-0.137,-0.137,-0.137
88.672,-0.137,-0.137,-0.137
88.68,-0.137,-0.137,-0.137
88.688,-0.137,-0.137,-0.137
88.695,-0.137,-0.137,-0.137
88.703,-0.137,-0.137,-0.137
88.711,-0.137,-0.137,-0.137
88.719,-0.137,-0.137,-0.137
88.727,-0.137,-0.137,-0.137
88.734,-0.137,-0.137,-0.137
88.742,-0.137,-0.137,-0.137
88.75,-0.137,-0.137,-0.137
88.758,-0.137,-0.137,-0.137
88.766,-0.137,-0.137,-0.137
88.773,-0.137,-0.137,-0.137
88.781,-0.137,-0.137,-0.137
88.789,-0.137,-0.137,-0.137
88.797,-0.137,-0.137,-0.137
88.805,-0.137,-0.137,-0.137
88.813,-0.137,-0.137,-0.137
88.82,-0.137,-0.137,-0.137
88.828,-0.137,-0.137,-0.137
88.836,-0.137,-0.137,-0.137
88.844,-0.137,-0.137,-0.137
88.852,-0.137,-0.137,-0.137
88.859,-0.137,-0.137,-0.137
88.867,-0.137,-0.137,-0.137
88.875,-0.137,-0.137,-0.137
88.883,-0.137,-0.137,-0.137
88.891,-0.137,-0.137,-0.137
88.898,-0.137,-0.137,-0.137
88.906,-0.137,-0.137,-0.137
88.914,-0.137,-0.137,-0.137
88.922,-0.137,-0.137,-0.137
88.93,-0.137,-0.137,-0.137
88.938,-0.137,-0.137,-0.137
88.945,-0.137,-0.137,-0.137
88.953,-0.137,-0.137,-0.137
88.961,-0.137,-0.137,-0.137
88.969,-0.137,-0.137,-0.137
88.977,-0.137,-0.137,-0.137
88.984,-0.137,-0.137,-0.137
88.992,-0.137,-0.137,-0.137
89,-0.137,-0.137,-0.137
89.008,-0.137,-0.137,-0.137
89.016,-0.137,-0.137,-0.137
89.023,-0.137,-0.137,-0.137
89.031,-0.137,-0.137,-0.137
89.039,-0.137,-0.137,-0.137
89.047,-0.137,-0.137,-0.137
89.055,-0.137,-0.137,-0.137
89.063,-0.137,-0.137,-0.137
89.07,-0.137,-0.137,-0.137
89.078,-0.137,-0.137,-0.137
89.086,-0.137,-0.137,-0.137
89.094,-0.137,-0.137,-0.137
89.102,-0.137,-0.137,-0.137
89.109,-0.137,-0.137,-0.137
89.117,-0.137,-0.137,-0.137
89.125,-0.137,-0.137,-0.137
89.133,-0.137,-0.137,-0.137
89.141,-0.137,-0.137,-0.137
89.148,-0.137,-0.137,-0.137
89.156,-0.137,-0.137,-0.137
89.164,-0.137,-0.137,-0.137
89.172,-0.137,-0.137,-0.137
89.18,-0.137,-0.137,-0.137
89.188,-0.137,-0.137,-0.137
89.195,-0.137,-0.137,-0.137
89.203,-0.137,-0.137,-0.137
89.211,-0.137,-0.137,-0.137
89.219,-0.137,-0.137,-0.137
89.227,-0.137,-0.137,-0.137
89.234,-0.137,-0.137,-0.137
89.242,-0.137,-0.137,-0.137
89.25,-0.137,-0.137,-0.137
89.258,-0.137,-0.137,-0.137
89.266,-0.137,-0.137,-0.137
89.273,-0.137,-0.137,-0.137
89.281,-0.137,-0.137,-0.137
89.289,-0.137,-0.137,-0.137
89.297,-0.137,-0.137,-0.137
89.305,-0.137,-0.137,-0.137
89.313,-0.137,-0.137,-0.137
89.32,-0.137,-0.137,-0.137
89.328,-0.137,-0.137,-0.137
89.336,-0.137,-0.137,-0.137
89.344,-0.137,-0.137,-0.137
89.352,-0.137,-0.137,-0.137
89.359,-0.137,-0.137,-0.137
89.367,-0.137,-0.137,-0.137
89.375,-0.137,-0.137,-0.137
89.383,-0.137,-0.137,-0.137
89.391,-0.137,-0.137,-0.137
89.398,-0.137,-0.137,-0.137
89.406,-0.137,-0.137,-0.137
89.414,-0.137,-0.137,-0.137
89.422,-0.137,-0.137,-0.137
89.43,0.078,0.078,0.078
89.438,0.627,0.627,0.627
89.445,0.765,0.765,0.765
89.453,0.804,0.804,0.804
89.461,0.804,0.804,0.804
89.469,0.804,0.804,0.804
89.477,0.804,0.804,0.804
89.484,0.804,0.804,0.804
89.492,0.804,0.804,0.804
89.5,0.804,0.804,0.804
89.508,0.804,0.804,0.804
89.516,0.804,0.804,0.804
89.523,0.804,0.804,0.804
89.531,0.804,0.804,0.804
89.539,0.804,0.804,0.804
89.547,0.804,0.804,0.804
89.555,0.804,0.804,0.804
89.563,0.804,0.804,0.804
89.57,0.569,0.569,0.569
89.578,0.02,0.02,0.02
89.586,-0.098,-0.098,-0.098
89.594,-0.137,-0.137,-0.137
89.602,-0.137,-0.137,-0.137
89.609,-0.137,-0.137,-0.137
89.617,-0.137,-0.137,-0.137
89.625,-0.137,-0.137,-0.137
89.633,-0.137,-0.137,-0.137
89.641,-0.137,-0.137,-0.137
89.648,-0.137,-0.137,-0.137
89.656,-0.137,-0.137,-0.137
89.664,-0.137,-0.137,-0.137
89.672,-0.137,-0.137,-0.137
89.68,-0.137,-0.137,-0.137
89.688,-0.137,-0.137,-0.137
89.695,-0.137,-0.137,-0.137
89.703,-0.137,-0.137,-0.137
89.711,-0.137,-0.137,-0.137
89.719,-0.137,-0.137,-0.137
89.727,-0.137,-0.137,-0.137
89.734,-0.137,-0.137,-0.137
89.742,-0.137,-0.137,-0.137
89.75,-0.137,-0.137,-0.137
89.758,-0.137,-0.137,-0.137
89.766,-0.137,-0.137,-0.137
89.773,-0.137,-0.137,-0.137
89.781,-0.137,-0.137,-0.137
89.789,-0.137,-0.137,-0.137
89.797,-0.137,-0.137,-0.137
89.805,-0.137,-0.137,-0.137
89.813,-0.137,-0.137,-0.137
89.82,-0.137,-0.137,-0.137
89.828,-0.137,-0.137,-0.137
89.836,-0.137,-0.137,-0.137
89.844,-0.137,-0.137,-0.137
89.852,-0.137,-0.137,-0.137
89.859,-0.137,-0.137,-0.137
89.867,-0.137,-0.137,-0.137
89.875,-0.137,-0.137,-0.137
89.883,-0.137,-0.137,-0.137
89.891,-0.137,-0.137,-0.137
89.898,-0.137,-0.137,-0.137
89.906,-0.137,-0.137,-0.137
89.914,-0.137,-0.137,-0.137
89.922,-0.137,-0.137,-0.137
89.93,-0.137,-0.137,-0.137
89.938,-0.137,-0.137,-0.137
89.945,-0.137,-0.137,-0.137
89.953,-0.137,-0.137,-0.137
89.961,-0.137,-0.137,-0.137
89.969,-0.137,-0.137,-0.137
89.977,-0.137,-0.137,-0.137
89.984,-0.137,-0.137,-0.137
89.992,-0.137,-0.137,-0.137
90,-0.137,-0.137,-0.137
90.008,-0.137,-0.137,-0.137
90.016,-0.137,-0.137,-0.137
90.023,-0.137,-0.137,-0.137
90.031,-0.137,-0.137,-0.137
90.039,-0.137,-0.137,-0.137
90.047,-0.137,-0.137,-0.137
90.055,-0.137,-0.137,-0.137
90.063,-0.137,-0.137,-0.137
90.07,-0.137,-0.137,-0.137
90.078,-0.137,-0.137,-0.137
90.086,-0.137,-0.137,-0.137
90.094,-0.137,-0.137,-0.137
90.102,-0.137,-0.137,-0.137
90.109,-0.137,-0.137,-0.137
90.117,-0.137,-0.137,-0.137
90.125,-0.137,-0.137,-0.137
90.133,-0.137,-0.137,-0.137
90.141,-0.137,-0.137,-0.137
90.148,-0.137,-0.137,-0.137
90.156,-0.137,-0.137,-0.137
90.164,-0.137,-0.137,-0.137
90.172,-0.137,-0.137,-0.137
90.18,-0.137,-0.137,-0.137
90.188,-0.137,-0.137,-0.137
90.195,-0.137,-0.137,-0.137
90.203,-0.137,-0.137,-0.137
90.211,-0.137,-0.137,-0.137
90.219,-0.137,-0.137,-0.137
90.227,-0.137,-0.137,-0.137
90.234,-0.137,-0.137,-0.137
90.242,-0.137,-0.137,-0.137
90.25,-0.137,-0.137,-0.137
90.258,-0.137,-0.137,-0.137
90.266,-0.137,-0.137,-0.137
90.273,-0.137,-0.137,-0.137
90.281,-0.137,-0.137,-0.137
90.289,-0.137,-0.137,-0.137
90.297,-0.137,-0.137,-0.137
90.305,-0.137,-0.137,-0.137
90.313,-0.137,-0.137,-0.137
90.32,-0.137,-0.137,-0.137
90.328,-0.137,-0.137,-0.137
90.336,-0.137,-0.137,-0.137
90.344,-0.137,-0.137,-0.137
90.352,-0.137,-0.137,-0.137
90.359,-0.137,-0.137,-0.137
90.367,-0.137,-0.137,-0.137
90.375,-0.137,-0.137,-0.137
90.383,-0.137,-0.137,-0.137
90.391,-0.137,-0.137,-0.137
90.398,-0.137,-0.137,-0.137
90.406,-0.137,-0.137,-0.137
90.414,-0.137,-0.137,-0.137
90.422,-0.137,-0.137,-0.137
90.43,0.078,0.078,0.078
90.438,0.627,0.627,0.627
90.445,0.765,0.765,0.765
90.453,0.804,0.804,0.804
90.461,0.804,0.804,0.804
90.469,0.804,0.804,0.804
90.477,0.804,0.804,0.804
90.484,0.804,0.804,0.804
90.492,0.804,0.804,0.804
90.5,0.804,0.804,0.804
90.508,0.804,0.804,0.804
90.516,0.804,0.804,0.804
90.523,0.804,0.804,0.804
90.531,0.804,0.804,0.804
90.539,0.804,0.804,0.804
90.547,0.804,0.804,0.804
90.555,0.804,0.804,0.804
90.563,0.804,0.804,0.804
90.57,0.569,0.569,0.569
90.578,0.02,0.02,0.02
90.586,-0.098,-0.098,-0.098
90.594,-0.137,-0.137,-0.137
90.602,-0.137,-0.137,-0.137
90.609,-0.137,-0.137,-0.137
90.617,-0.137,-0.137,-0.137
90.625,-0.137,-0.137,-0.137
90.633,-0.137,-0.137,-0.137
90.641,-0.137,-0.137,-0.137
90.648,-0.137,-0.137,-0.137
90.656,-0.137,-0.137,-0.137
90.664,-0.137,-0.137,-0.137
90.672,-0.137,-0.137,-0.137
90.68,-0.137,-0.137,-0.137
90.688,-0.137,-0.137,-0.137
90.695,-0.137,-0.137,-0.137
90.703,-0.137,-0.137,-0.137
90.711,-0.137,-0.137,-0.137
90.719,-0.137,-0.137,-0.137
90.727,-0.137,-0.137,-0.137
90.734,-0.137,-0.137,-0.137
90.742,-0.137,-0.137,-0.137
90.75,-0.137,-0.137,-0.137
90.758,-0.137,-0.137,-0.137
90.766,-0.137,-0.137,-0.137
90.773,-0.137,-0.137,-0.137
90.781,-0.137,-0.137,-0.137
90.789,-0.137,-0.137,-0.137
90.797,-0.137,-0.137,-0.137
90.805,-0.137,-0.137,-0.137
90.813,-0.137,-0.137,-0.137
90.82,-0.137,-0.137,-0.137
90.828,-0.137,-0.137,-0.137
90.836,-0.137,-0.137,-0.137
90.844,-0.137,-0.137,-0.137
90.852,-0.137,-0.137,-0.137
90.859,-0.137,-0.137,-0.137
90.867,-0.137,-0.137,-0.137
90.875,-0.137,-0.137,-0.137
90.883,-0.137,-0.137,-0.137
90.891,-0.137,-0.137,-0.137
90.898,-0.137,-0.137,-0.137
90.906,-0.137,-0.137,-0.137
90.914,-0.137,-0.137,-0.137
90.922,-0.137,-0.137,-0.137
90.93,-0.137,-0.137,-0.137
90.938,-0.137,-0.137,-0.137
90.945,-0.137,-0.137,-0.137
90.953,-0.137,-0.137,-0.137
90.961,-0.137,-0.137,-0.137
90.969,-0.137,-0.137,-0.137
90.977,-0.137,-0.137,-0.137
90.984,-0.137,-0.137,-0.137
90.992,-0.137,-0.137,-0.137
91,-0.137,-0.137,-0.137
91.008,-0.137,-0.137,-0.137
91.016,-0.137,-0.137,-0.137
91.023,-0.137,-0.137,-0.137
91.031,-0.137,-0.137,-0.137
91.039,-0.137,-0.137,-0.137
91.047,-0.137,-0.137,-0.137
91.055,-0.137,-0.137,-0.137
91.063,-0.137,-0.137,-0.137
91.07,-0.137,-0.137,-0.137
91.078,-0.137,-0.137,-0.137
91.086,-0.137,-0.137,-0.137
91.094,-0.137,-0.137,-0.137
91.102,-0.137,-0.137,-0.137
91.109,-0.137,-0.137,-0.137
91.117,-0.137,-0.137,-0.137
91.125,-0.137,-0.137,-0.137
91.133,-0.137,-0.137,-0.137
91.141,-0.137,-0.137,-0.137
91.148,-0.137,-0.137,-0.137
91.156,-0.137,-0.137,-0.137
91.164,-0.137,-0.137,-0.137
91.172,-0.137,-0.137,-0.137
91.18,-0.137,-0.137,-0.137
91.188,-0.137,-0.137,-0.137
91.195,-0.137,-0.137,-0.137
91.203,-0.137,-0.137,-0.137
91.211,-0.137,-0.137,-0.137
91.219,-0.137,-0.137,-0.137
91.227,-0.137,-0.137,-0.137
91.234,-0.137,-0.137,-0.137
91.242,-0.137,-0.137,-0.137
91.25,-0.137,-0.137,-0.137
91.258,-0.137,-0.137,-0.137
91.266,-0.137,-0.137,-0.137
91.273,-0.137,-0.137,-0.137
91.281,-0.137,-0.137,-0.137
91.289,-0.137,-0.137,-0.137
91.297,-0.137,-0.137,-0.137
91.305,-0.137,-0.137,-0.137
91.313,-0.137,-0.137,-0.137
91.32,-0.137,-0.137,-0.137
91.328,-0.137,-0.137,-0.137
91.336,-0.137,-0.137,-0.137
91.344,-0.137,-0.137,-0.137
91.352,-0.137,-0.137,-0.137
91.359,-0.137,-0.137,-0.137
91.367,-0.137,-0.137,-0.137
91.375,-0.137,-0.137,-0.137
91.383,-0.137,-0.137,-0.137
91.391,-0.137,-0.137,-0.137
91.398,-0.137,-0.137,-0.137
91.406,-0.137,-0.137,-0.137
91.414,-0.137,-0.137,-0.137
91.422,-0.137,-0.137,-0.137
91.43,0.078,0.078,0.078
91.438,0.627,0.627,0.627
91.445,0.765,0.765,0.765
91.453,0.804,0.804,0.804
91.461,0.804,0.804,0.804
91.469,0.804,0.804,0.804
91.477,0.804,0.804,0.804
91.484,0.804,0.804,0.804
91.492,0.804,0.804,0.804
91.5,0.804,0.804,0.804
91.508,0.804,0.804,0.804
91.516,0.804,0.804,0.804
91.523,0.804,0.804,0.804
91.531,0.804,0.804,0.804
91.539,0.804,0.804,0.804
91.547,0.804,0.804,0.804
91.555,0.804,0.804,0.804
91.563,0.804,0.804,0.804
91.57,0.569,0.569,0.569
91.578,0.02,0.02,0.02
91.586,-0.098,-0.098,-0.098
91.594,-0.137,-0.137,-0.137
91.602,-0.137,-0.137,-0.137
91.609,-0.137,-0.137,-0.137
91.617,-0.137,-0.137,-0.137
91.625,-0.137,-0.137,-0.137
91.633,-0.137,-0.137,-0.137
91.641,-0.137,-0.137,-0.137
91.648,-0.137,-0.137,-0.137
91.656,-0.137,-0.137,-0.137
91.664,-0.137,-0.137,-0.137
91.672,-0.137,-0.137,-0.137
91.68,-0.137,-0.137,-0.137
91.688,-0.137,-0.137,-0.137
91.695,-0.137,-0.137,-0.137
91.703,-0.137,-0.137,-0.137
91.711,-0.137,-0.137,-0.137
91.719,-0.137,-0.137,-0.137
91.727,-0.137,-0.137,-0.137
91.734,-0.137,-0.137,-0.137
91.742,-0.137,-0.137,-0.137
91.75,-0.137,-0.137,-0.137
91.758,-0.137,-0.137,-0.137
91.766,-0.137,-0.137,-0.137
91.773,-0.137,-0.137,-0.137
91.781,-0.137,-0.137,-0.137
91.789,-0.137,-0.137,-0.137
91.797,-0.137,-0.137,-0.137
91.805,-0.137,-0.137,-0.137
91.813,-0.137,-0.137,-0.137
91.82,-0.137,-0.137,-0.137
91.828,-0.137,-0.137,-0.137
91.836,-0.137,-0.137,-0.137
91.844,-0.137,-0.137,-0.137
91.852,-0.137,-0.137,-0.137
91.859,-0.137,-0.137,-0.137
91.867,-0.137,-0.137,-0.137
91.875,-0.137,-0.137,-0.137
91.883,-0.137,-0.137,-0.137
91.891,-0.137,-0.137,-0.137
91.898,-0.137,-0.137,-0.137
91.906,-0.137,-0.137,-0.137
91.914,-0.137,-0.137,-0.137
91.922,-0.137,-0.137,-0.137
91.93,-0.137,-0.137,-0.137
91.938,-0.137,-0.137,-0.137
91.945,-0.137,-0.137,-0.137
91.953,-0.137,-0.137,-0.137
91.961,-0.137,-0.137,-0.137
91.969,-0.137,-0.137,-0.137
91.977,-0.137,-0.137,-0.137
91.984,-0.137,-0.137,-0.137
91.992,-0.137,-0.137,-0.137
92,-0.137,-0.137,-0.137
92.008,-0.137,-0.137,-0.137
92.016,-0.137,-0.137,-0.137
92.023,-0.137,-0.137,-0.137
92.031,-0.137,-0.137,-0.137
92.039,-0.137,-0.137,-0.137
92.047,-0.137,-0.137,-0.137
92.055,-0.137,-0.137,-0.137
92.063,-0.137,-0.137,-0.137
92.07,-0.137,-0.137,-0.137
92.078,-0.137,-0.137,-0.137
92.086,-0.137,-0.137,-0.137
92.094,-0.137,-0.137,-0.137
92.102,-0.137,-0.137,-0.137
92.109,-0.137,-0.137,-0.137
92.117,-0.137,-0.137,-0.137
92.125,-0.137,-0.137,-0.137
92.133,-0.137,-0.137,-0.137
92.141,-0.137,-0.137,-0.137
92.148,-0.137,-0.137,-0.137
92.156,-0.137,-0.137,-0.137
92.164,-0.137,-0.137,-0.137
92.172,-0.137,-0.137,-0.137
92.18,-0.137,-0.137,-0.137
92.188,-0.137,-0.137,-0.137
92.195,-0.137,-0.137,-0.137
92.203,-0.137,-0.137,-0.137
92.211,-0.137,-0.137,-0.137
92.219,-0.137,-0.137,-0.137
92.227,-0.137,-0.137,-0.137
92.234,-0.137,-0.137,-0.137
92.242,-0.137,-0.137,-0.137
92.25,-0.137,-0.137,-0.137
92.258,-0.137,-0.137,-0.137
92.266,-0.137,-0.137,-0.137
92.273,-0.137,-0.137,-0.137
92.281,-0.137,-0.137,-0.137
92.289,-0.137,-0.137,-0.137
92.297,-0.137,-0.137,-0.137
92.305,-0.137,-0.137,-0.137
92.313,-0.137,-0.137,-0.137
92.32,-0.137,-0.137,-0.137
92.328,-0.137,-0.137,-0.137
92.336,-0.137,-0.137,-0.137
92.344,-0.137,-0.137,-0.137
92.352,-0.137,-0.137,-0.137
92.359,-0.137,-0.137,-0.137
92.367,-0.137,-0.137,-0.137
92.375,-0.137,-0.137,-0.137
92.383,-0.137,-0.137,-0.137
92.391,-0.137,-0.137,-0.137
92.398,-0.137,-0.137,-0.137
92.406,-0.137,-0.137,-0.137
92.414,-0.137,-0.137,-0.137
92.422,-0.137,-0.137,-0.137
92.43,0.078,0.078,0.078
92.438,0.627,0.627,0.627
92.445,0.765,0.765,0.765
